sentence,entities,character_entities
"THE KING AT THE WALL

STANNIS BARATHEON, the First of His Name, second son of Lord Steffon Baratheon and Lady Cassana of House Estermont, Lord of Dragonstone, styling himself King of Westeros,

—QUEEN SELYSE of House Florent, his wife, presently at Eastwatch-by-the-Sea,

—PRINCESS SHIREEN, their daughter, a girl of eleven,

—PATCHFACE, Shireen’s lackwit fool,

—EDRIC STORM, his bastard nephew, King Robert’s son by Lady Delena Florent, a boy of twelve, sailing the narrow sea on the Mad Prendos,

—SER ANDREW ESTERMONT, King Stannis’s cousin, a king’s man, commanding Edric’s escort,

—SER GERALD GOWER, LEWYS called THE FISHWIFE, SER TRISTON OF TALLY HILL, OMER BLACKBERRY, king’s men, Edric’s guards and protectors,

—Stannis’s court at Castle Black:

—LADY MELISANDRE OF ASSHAI, called THE RED WOMAN, a priestess of R’hllor, the Lord of Light,

—MANCE RAYDER, King-Beyond-the-Wall, a captive condemned to death,

—Rayder’s son by his wife {DALLA}, a newborn as yet unnamed, “the wildling prince,”

—GILLY, the babe’s wet nurse, a wildling girl,

—her son, another newborn as yet unnamed, fathered by her father {CRASTER},

—SER RICHARD HORPE, SER JUSTIN MASSEY, SER CLAYTON SUGGS, SER GODRY FARRING, called GIANTSLAYER, LORD HARWOOD FELL, SER CORLISS PENNY, queen’s men and knights,

—DEVAN SEAWORTH and BRYEN FARRING, royal squires,

—Stannis’s court at Eastwatch-by-the-Sea:

—SER DAVOS SEAWORTH, called THE ONION KNIGHT, Lord of the Rainwood, Admiral of the Narrow Sea, and Hand of the King,

—SER AXELL FLORENT, Queen Selyse’s uncle, foremost of the queen’s men,

—SALLADHAR SAAN of Lys, a pirate and sellsail, master of the Valyrian and a fleet of galleys,

—Stannis’s garrison at Dragonstone:

—SER ROLLAND STORM, called THE BASTARD OF NIGHTSONG, a king’s man, castellan of Dragonstone,

—MAESTER PYLOS, healer, tutor, counselor,

—“PORRIDGE” and “LAMPREY,” two gaolers,

—lords sworn to Dragonstone:

—MONTERYS VELARYON, Lord of the Tides and Master of Driftmark, a boy of six,

—DURAM BAR EMMON, Lord of Sharp Point, a boy of fifteen years,

—Stannis’s garrison at Storm’s End:

—SER GILBERT FARRING, castellan of Storm’s End,

—LORD ELWOOD MEADOWS, Ser Gilbert’s second,

—MAESTER JURNE, Ser Gilbert’s counselor and healer,

—lords sworn to Storm’s End:

—ELDON ESTERMONT, Lord of Greenstone, uncle to King Stannis, great uncle to King Tommen, a cautious friend to both,

—SER AEMON, Lord Eldon’s son and heir, with King Tommen in King’s Landing,

—SER ALYN, Ser Aemon’s son, likewise with King Tommen in King’s Landing,

—SER LOMAS, brother of Lord Eldon, uncle and supporter of King Stannis, at Storm’s End,

—SER ANDREW, Ser Lomas’s son, protecting Edric Storm upon the narrow sea,

—LESTER MORRIGEN, Lord of Crows Nest,

—LORD LUCOS CHYTTERING, called LITTLE LUCOS, a youth of sixteen,

—DAVOS SEAWORTH, Lord of the Rainwood,

—MARYA, his wife, a carpenter’s daughter,

—{DALE, ALLARD, MATTHOS, MARIC}, their four eldest sons, lost in the Battle of the Blackwater,

—DEVAN, a squire with King Stannis at Castle Black,

—STANNIS, a boy of ten years, with Lady Marya on Cape Wrath,

—STEFFON, a boy of six years, with Lady Marya on Cape Wrath.

","['First', 'second', 'Lord Steffon Baratheon', 'Lady Cassana', 'House', 'King of Westeros', 'Eastwatch', 'eleven', 'PATCHFACE', 'Shireen', 'King Robert’s', 'Lady Delena Florent', 'twelve', 'the Mad Prendos', 'ANDREW ESTERMONT', 'King Stannis’s', 'Edric', 'SER GERALD GOWER', 'Edric', 'Stannis', 'Castle Black', 'ASSHAI', 'THE RED WOMAN', 'King-Beyond-the-Wall', 'Rayder', 'DALLA', 'GILLY', 'SER JUSTIN MASSEY', 'SER CLAYTON SUGGS', 'SER GODRY FARRING', 'GIANTSLAYER', 'SER CORLISS PENNY', 'Stannis', 'Eastwatch', 'Rainwood', 'the Narrow Sea', 'Hand of the King', 'SER AXELL FLORENT', 'Queen Selyse’s', 'SALLADHAR', 'Lys', 'Valyrian', 'Stannis', 'NIGHTSONG', 'PORRIDGE', 'two', 'Tides', 'Driftmark', 'six', 'DURAM BAR EMMON', 'Sharp Point', 'fifteen years', 'Stannis', 'Storm’s End', 'Storm’s End', 'Gilbert', 'second', 'Gilbert', 'Storm’s End', 'ESTERMONT', 'King Stannis', 'King Tommen', 'Eldon', 'King Tommen', 'King', 'Aemon', 'King Tommen', 'King', 'Eldon', 'King Stannis', 'Storm’s End', 'Lomas', 'Edric Storm', 'Crows Nest', 'sixteen', 'Rainwood', 'MARYA', 'DALE', 'ALLARD', 'four', 'the Battle of the Blackwater', 'DEVAN', 'King Stannis', 'Castle Black', 'ten years', 'Lady Marya', 'STEFFON', 'six years', 'Lady Marya']","['Shireen', 'Stannis', 'Stannis', 'Stannis', 'Stannis', 'Aemon']"
Stannis has taken for his banner the fiery heart of the Lord of Light; a red heart surrounded by orange flames upon a yellow field.,['Stannis'],['Stannis']
"Their words are We Do Not Sow.

Balon Greyjoy’s first rebellion against the Iron Throne was put down by King Robert I Baratheon and Lord Eddard Stark of Winterfell, but in the chaos following Robert’s death Lord Balon named himself king once more, and sent his ships to attack the north.

","['Balon Greyjoy’s', 'first', 'the Iron Throne', 'Robert']",['Robert']
"DRUMM, The Drumm, the Bone Hand, Lord of Old Wyk,

—Dunstan’s champions: his sons DENYS and DONNEL, and ANDRIK THE UNSMILING, a giant of a man,

ASHA GREYJOY, only daughter of Balon Greyjoy, captain of the Black Wind,

—Asha’s champions: QARL THE MAID, TRISTIFER BOTLEY, and SER HARRAS HARLAW

—Asha’s captains and supporters: LORD RODRIK HARLAW, LORD BAELOR BLACKTYDE, LORD MELDRED MERLYN, HARMUND SHARP

VICTARION GREYJOY, brother to Balon Greyjoy, master of the Iron Victory and Lord Captain of the Iron Fleet,

—Victarion’s champions: RED RALF STONEHOUSE, RALF THE LIMPER, and NUTE THE BARBER,

—Victarion’s captains and supporters: HOTHO HARLAW, ALVYN SHARP, FRALEGG THE STRONG, ROMNY WEAVER, WILL HUMBLE, LITTLE LENWOOD TAWNEY, RALF KENNING, MARON VOLMARK, GOROLD GOODBROTHER,

—Victarion’s crewmen: WULF ONE-EAR, RAGNOR PYKE

—Victarion’s bedmate, a certain dusky woman, mute and tongueless, a gift from his brother Euron,

EURON GREYJOY, called THE CROW’S EYE, brother to Balon Greyjoy and captain of the Silence,

—Euron’s champions: GERMUND BOTLEY, LORD ORKWOOD OF ORKMONT, DONNOR SALTCLIFFE

—Euron’s captains and supporters: TORWOLD BROWNTOOTH, PINCHFACE JON MYRE, RODRIK FREEBORN, THE RED OARSMAN, LEFT-HAND LUCAS CODD, QUELLON HUMBLE, HARREN HALF-HOARE, KEMMETT PYKE THE BASTARD, QARL THE THRALL, STONEHAND, RALF THE SHEPHERD, RALF OF LORDSPORT

—Euron’s crewmen: CRAGORN

—Balon’s bannermen, the Lords of the Iron Islands:

ON PYKE

—{SAWANE BOTLEY}, Lord of Lordsport, drowned by Euron Crow’s Eye,

—{HARREN}, his eldest son, killed at Moat Cailin,

—TRISTIFER, his second son and rightful heir, dispossessed by his uncle,

—SYMOND, HARLON, VICKON, and BENNARION, his younger sons, likewise dispossessed,

—GERMUND, his brother, made Lord of Lordsport

—Germund’s sons, BALON and QUELLON,

—SARGON and LUCIMORE, Sawane’s half brothers,

—WEX, a mute boy of twelve years, bastard son of Sargon, squire to Theon Greyjoy,

—WALDON WYNCH, Lord of Iron Holt,

ON HARLAW

—RODRIK HARLAW, called THE READER, Lord of Harlaw, Lord of Ten Towers, Harlaw of Harlaw,

—LADY GWYNESSE, his elder sister,

—LADY ALANNYS, his younger sister, widow of King Balon Greyjoy

—SIGFRYD HARLAW, called SIGFRYD SILVERHAIR, his great uncle, master of Harlaw Hall,

—HOTHO HARLAW, called HOTHO HUMPBACK, of the Tower of Glimmering, a cousin,

—SER HARRAS HARLAW, called THE KNIGHT, the Knight of Grey Garden, a cousin,

—BOREMUND HARLAW, called BOREMUND THE BLUE, master of Harridan Hill, a cousin,

—Lord Rodrik’s bannermen and sworn swords:

—MARON VOLMARK, Lord of Volmark,

—MYRE, STONETREE, and KENNING,

—Lord Rodrik’s household:

—THREE-TOOTH, his steward, a crone,

ON BLACKTYDE

—BAELOR BLACKTYDE, Lord of Blacktyde, captain of the Nightflyer,

—BLIND BEN BLACKTYDE, a priest of the Drowned God,

ON OLD WYK

—DUNSTAN DRUMM, The Drumm, captain of Thunderer,

—NORNE GOODBROTHER, of Shatterstone,

—THE STONEHOUSE,

—TARLE, called TARLE THE THRICE-DROWNED, a priest of the Drowned God,

ON GREAT WYK

—GOROLD GOODBROTHER, Lord of the Hammerhorn,

—his sons, GREYDON, GRAN, and GORMOND, triplets,

—his daughters, GYSELLA and GWIN,

—MAESTER MURENMURE, tutor, healer, and counselor,

—TRISTON FARWYND, Lord of Sealskin Point,

—THE SPARR,

—his son and heir, STEFFARION,

—MELDRED MERLYN, Lord of Pebbleton,

ON ORKMONT

—ORKWOOD OF ORKMONT,

—LORD TAWNEY,

ON SALTCLIFFE

—LORD DONNOR SALTCLIFFE,

—LORD SUNDERLY

ON THE LESSER ISLANDS AND ROCKS

—GYLBERT FARWYND, Lord of the Lonely Light,

—THE OLD GREY GULL, a priest of the Drowned God.





APPENDIX II:

OTHER HOUSES GREAT AND SMALL





HOUSE ARRYN

","['Drumm', 'Dunstan', 'DONNEL', 'UNSMILING', 'ASHA GREYJOY', 'Balon Greyjoy', 'the Black Wind', 'Asha', 'MAID', 'SER HARRAS', 'Asha', 'BAELOR BLACKTYDE', 'HARMUND', 'Balon Greyjoy', 'the Iron Fleet', 'Victarion', 'RED RALF STONEHOUSE', 'RALF', 'NUTE', 'Victarion', 'HOTHO', 'ALVYN SHARP', 'STRONG', 'ROMNY WEAVER', 'WILL HUMBLE', 'RALF', 'GOROLD GOODBROTHER', 'Victarion', 'WULF', 'ONE', 'Victarion', 'Euron', 'EURON GREYJOY', 'CROW', 'Balon Greyjoy', 'Silence', 'Euron', 'Euron', 'BROWNTOOTH', 'LEFT-HAND LUCAS CODD', 'QUELLON HUMBLE', 'BASTARD', 'STONEHAND', 'RALF', 'SHEPHERD', 'RALF', 'Euron', 'Balon', 'Euron Crow’s Eye', 'Moat Cailin', 'second', 'HARLON', 'VICKON', 'BENNARION', 'GERMUND', 'Germund', 'BALON', 'QUELLON', 'SARGON', 'LUCIMORE', 'Sawane', 'half', 'WEX', 'twelve years', 'Sargon', 'Theon Greyjoy', 'WALDON WYNCH', 'Iron Holt', 'Ten', 'Harlaw of Harlaw', 'King Balon Greyjoy', 'SILVERHAIR', 'Harlaw Hall', 'HOTHO', 'HOTHO HUMPBACK', 'the Tower of Glimmering', 'KNIGHT', 'the Knight of Grey Garden', 'BOREMUND THE BLUE', 'Harridan Hill', 'Rodrik', 'Volmark', 'MYRE', 'STONETREE', 'Rodrik', 'THREE', 'BLACKTYDE', 'BAELOR BLACKTYDE', 'Blacktyde', 'Nightflyer', 'BLIND BEN BLACKTYDE', 'ON OLD WYK', 'Drumm', 'Thunderer', 'Shatterstone', 'STONEHOUSE', 'TARLE', 'TARLE', 'Hammerhorn', 'GREYDON', 'GRAN', 'GORMOND', 'GYSELLA', 'GWIN', 'Sealskin Point', 'SPARR', 'STEFFARION', 'Pebbleton', 'SUNDERLY', 'GYLBERT', 'the Drowned God']","['Euron', 'Euron', 'Euron', 'Euron', 'Theon', 'Rodrik', 'Rodrik']"
"Their Arryn words are As High as Honor.

ROBERT ARRYN, Lord of the Eyrie, Defender of the Vale, styled by his mother True Warden of the East, a sickly boy of eight years, sometimes called SWEETROBIN,

—his mother, {LADY LYSA of House Tully}, widow of Lord Jon Arryn, pushed from the Moon Door to her death,

—his stepfather, PETYR BAELISH, called LITTLEFINGER, Lord of Harrenhal, Lord Paramount of the Trident, and Lord Protector of the Vale,

—ALAYNE STONE, Lord Petyr’s natural daughter, a maid of three-and-ten, actually Sansa Stark,

—SER LOTHOR BRUNE, a sellsword in Lord Petyr’s service, the Eyrie’s captain of guards,

—OSWELL, a grizzled man-at-arms in Lord Petyr’s service, sometimes called KETTLEBLACK,

—Lord Robert’s household at the Eyrie:

—MARILLION, a handsome young singer much favored by Lady Lysa and accused of her murder,

—MAESTER COLEMON, counselor, healer, and tutor,

—MORD, a brutal gaoler with teeth of gold,

—GRETCHEL, MADDY, and MELA, servingwomen,

—Lord Robert’s bannermen, the Lords of the Vale:

—LORD NESTOR ROYCE, High Steward of the Vale and castellan of the Gates of the Moon,

—SER ALBAR, Lord Nestor’s son and heir,

—MYRANDA, called RANDA, Lord Nestor’s daughter, a widow, but scarce used,

—Lord Nestor’s household:

—SER MARWYN BELMORE, captain of guards,

—MYA STONE, a mule tender and guide, bastard daughter of King Robert I Baratheon,

—OSSY and CARROT, mule tenders,

—LYONEL CORBRAY, Lord of Heart’s Home,

—SER LYN CORBRAY, his brother and heir, who wields the famed blade Lady Forlorn,

—SER LUCAS CORBRAY, his younger brother,

—JON LYNDERLY, Lord of the Snakewood,

—TERRANCE, his son and heir, a young squire,

—EDMUND WAXLEY, the Knight of Wickenden,

—GEROLD GRAFTON, the Lord of Gulltown,

—GYLES, his youngest son, a squire,

—TRISTON SUNDERLAND, Lord of the Three Sisters,

—GODRIC BORRELL, Lord of Sweetsister,

—ROLLAND LONGTHORPE, Lord of Longsister,

—ALESANDOR TORRENT, Lord of Littlesister,

—the Lords Declarant, bannermen of House Arryn joined together in defense of young Lord Robert:

—YOHN ROYCE, called BRONZE YOHN, Lord of Runestone, of the senior branch of House Royce,

—SER ANDAR, Bronze Yohn’s sole surviving son, and heir to Runestone,

—Bronze Yohn’s household:

—MAESTER HELLIWEG, tutor, healer, counselor,

—SEPTON LUCOS,

—SER SAMWELL STONE, called STRONG SAM STONE, master-at-arms,

—Bronze Yohn’s bannermen and sworn swords:

—ROYCE COLDWATER, Lord of Coldwater Burn,

—SER DAMON SHETT, Knight of Gull Tower,

—UTHOR TOLLETT, Lord of the Grey Glen

—ANYA WAYNWOOD, Lady of Ironoaks Castle,

—SER MORTON, her eldest son and heir,

—SER DONNEL, her second son, the Knight of the Gate,

—WALLACE, her youngest son,

—HARROLD HARDYNG, her ward, a squire oft called HARRY THE HEIR,

—BENEDAR BELMORE, Lord of Strongsong,

—SER SYMOND TEMPLETON, the Knight of Ninestars,

—{EON HUNTER}, Lord of Longbow Hall, recently deceased,

—SER GILWOOD, Lord Eon’s eldest son and heir, now called YOUNG LORD HUNTER,

—SER EUSTACE, Lord Eon’s second son,

—SER HARLAN, Lord Eon’s youngest son,

—Young Lord Hunter’s household:

—MAESTER WILLAMEN, counselor, healer, tutor,

—HORTON REDFORT, Lord of Redfort, thrice wed,

—SER JASPER, SER CREIGHTON, SER JON, his sons,

—SER MYCHEL, his youngest son, a new-made knight, m. Ysilla Royce of Runestone,

—clan chiefs from the Mountains of the Moon,

—SHAGGA SON OF DOLF, OF THE STONE CROWS, presently leading a band in the kingswood,

—TIMETT SON OF TIMETT, OF THE BURNED MEN,

—CHELLA DAUGHTER OF CHEYK, OF THE BLACK EARS,

—CRAWN SON OF CALOR, OF THE MOON BROTHERS.





","['Arryn', 'Vale', 'True Warden', 'East', 'eight years', 'House', 'Jon Arryn', 'the Moon Door', 'LITTLEFINGER', 'Paramount', 'Trident', 'three-and-ten', 'Sansa Stark', 'OSWELL', 'KETTLEBLACK', 'Robert', 'Lady Lysa', 'GRETCHEL', 'MADDY', 'Robert', 'Vale', 'Nestor', 'RANDA', 'Nestor', 'Nestor', 'SER MARWYN BELMORE', 'mule', 'OSSY', 'CARROT', 'Lady Forlorn', 'Snakewood', 'TERRANCE', 'the Knight of Wickenden', 'Gulltown', 'TORRENT', 'Littlesister', 'House', 'Robert', 'House Royce', 'Bronze Yohn’s', 'Runestone', 'Bronze Yohn’s', 'SER SAMWELL STONE', 'STRONG SAM STONE', 'Bronze Yohn’s', 'Coldwater Burn', 'Knight of Gull Tower', 'Lady of', 'Ironoaks Castle', 'second', 'the Knight of the Gate', 'WALLACE', 'HEIR', 'Strongsong', 'the Knight of Ninestars', 'Longbow Hall', 'Eon', 'EUSTACE', 'Eon', 'second', 'Eon', 'Hunter', 'JON', 'the Mountains of the Moon', 'SHAGGA', 'CRAWN', 'CALOR']","['Sansa', 'Robert', 'Robert', 'Robert']"
"At the outset of the War of the Five Kings, Lord Alester Florent followed his liege lord in declaring for King Renly while his brother Ser Axell chose Stannis, husband to his niece Selyse.","['the War of the Five Kings', 'Alester Florent', 'King Renly', 'Ser Axell', 'Stannis', 'Selyse']","['Stannis', 'Selyse']"
"After Renly’s death, Lord Alester went over to Stannis as well, with all the strength of Brightwater.","['Renly', 'Alester', 'Stannis', 'Brightwater']","['Renly', 'Stannis']"
"He was given to the red priestess Melisandre, who burned him as a sacrifice to R’hllor.

",['Melisandre'],['Melisandre']
The Iron Throne has also named the Florents traitors for their support of Stannis and his rebellion.,"['The Iron Throne', 'Florents', 'Stannis']",['Stannis']
"At the onset of the War of the Five Kings, Robb Stark won Lord Walder’s allegiance by pledging to marry one of his daughters or granddaughters.","['the War of the Five Kings', 'Robb Stark', 'Walder']",['Robb']
"When he wed Lady Jeyne Westerling instead, the Freys conspired with Roose Bolton and murdered the Young Wolf and his followers at what became known as the Red Wedding.

","['Roose Bolton', 'the Young Wolf', 'the Red Wedding']",['Roose']
